province_name,district_code,district_name,area_name,area_type,area_sq_km,total_pop,total_male,total_female,total_trans,sex_ratio,pop_density,pct_urban,avg_hh_size,total_pop_98,avg_annual_growth
BALOCHISTAN,119,CHAGAI DISTRICT,NOKUNDI SUB-TEHSIL,TOTAL,16092,22283,11851,10432,,113.6,1.38,,6.42,14029,2.46
BALOCHISTAN,119,CHAGAI DISTRICT,NOKUNDI SUB-TEHSIL,RURAL,,22283,11851,10432,,113.6,,,6.42,14029,2.46
BALOCHISTAN,119,CHAGAI DISTRICT,NOKUNDI SUB-TEHSIL,URBAN,,,,,,,,,,,
BALOCHISTAN,119,CHAGAI DISTRICT,TAFTAN SUB-TEHSIL,TOTAL,9318,18510,10777,7732,1,139.38,1.99,,8.14,7666,4.74
BALOCHISTAN,119,CHAGAI DISTRICT,TAFTAN SUB-TEHSIL,RURAL,,18510,10777,7732,1,139.38,,,8.14,7666,4.74
BALOCHISTAN,119,CHAGAI DISTRICT,TAFTAN SUB-TEHSIL,URBAN,,,,,,,,,,,
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,6525,1495463,723178,772166,119,93.66,229.1897,18.96456,5.55,1083725,1.71
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,RURAL,,1211855,581883,629904,68,92.38,,,5.51,952033,1.28
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,URBAN,,283608,141295,142262,51,99.32,,,5.74,131692,4.11
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL TEHSIL,TOTAL,2167,656527,315097,341357,73,92.31,302.9659,21.05229,5.6,475500,1.71
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL TEHSIL,RURAL,,518313,246589,271680,44,90.76,,,5.54,394992,1.44
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL TEHSIL,URBAN,,138214,68508,69677,29,98.32,,,5.88,80508,2.88
PUNJAB,040,CHAKWAL DISTRICT,CHOA SAIDAN SHAH TEHSIL,TOTAL,473,141942,69884,72050,8,96.99,300.0888,15.90368,5.63,105256,1.58
PUNJAB,040,CHAKWAL DISTRICT,CHOA SAIDAN SHAH TEHSIL,RURAL,,119368,58453,60913,2,95.96,,,5.59,91838,1.39
PUNJAB,040,CHAKWAL DISTRICT,CHOA SAIDAN SHAH TEHSIL,URBAN,,22574,11431,11137,6,102.64,,,5.85,13418,2.77
PUNJAB,040,CHAKWAL DISTRICT,KALLAR KAHAR TEHSIL,TOTAL,953,169238,83823,85405,10,98.15,177.5845,25.49191,5.29,122548,1.71
PUNJAB,040,CHAKWAL DISTRICT,KALLAR KAHAR TEHSIL,RURAL,,126096,61503,64587,6,95.23,,,5.24,122548,0.15
PUNJAB,040,CHAKWAL DISTRICT,KALLAR KAHAR TEHSIL,URBAN,,43142,22320,20818,4,107.21,,,5.45,,
PUNJAB,040,CHAKWAL DISTRICT,LAWA TEHSIL,TOTAL,910,125770,60304,65460,6,92.12,138.2088,12.39962,5.54,95626,1.45
PUNJAB,040,CHAKWAL DISTRICT,LAWA TEHSIL,RURAL,,110175,52857,57314,4,92.22,,,5.56,95626,0.75
PUNJAB,040,CHAKWAL DISTRICT,LAWA TEHSIL,URBAN,,15595,7447,8146,2,91.42,,,5.35,,
PUNJAB,040,CHAKWAL DISTRICT,TALA GANG TEHSIL,TOTAL,2022,401986,194070,207894,22,93.35,198.8061,15.9416,5.56,284795,1.83
PUNJAB,040,CHAKWAL DISTRICT,TALA GANG TEHSIL,RURAL,,337903,162481,175410,12,92.63,,,5.53,247029,1.66
PUNJAB,040,CHAKWAL DISTRICT,TALA GANG TEHSIL,URBAN,,64083,31589,32484,10,97.24,,,5.69,37766,2.82
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,TOTAL,996,1610960,817651,793298,11,103.07,1617.43,16.77,7.3,1022364,2.42
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,RURAL,,1340756,678713,662036,7,102.52,,,7.33,829513,2.55
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,URBAN,,270204,138938,131262,4,105.85,,,7.15,192851,1.79
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA TEHSIL,TOTAL,445,804843,410974,393865,4,104.34,1808.64,18.12,7.3,527152,2.25
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA TEHSIL,RURAL,,659042,336077,322964,1,104.06,,,7.37,415086,2.46
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA TEHSIL,URBAN,,145801,74897,70901,3,105.64,,,7.01,112066,1.39
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,SHABQADAR TEHSIL,TOTAL,204,379952,191741,188210,1,101.88,1862.51,24.08,7.54,240751,2.43
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,SHABQADAR TEHSIL,RURAL,,288462,144441,144021,,100.29,,,7.54,185312,2.35
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,SHABQADAR TEHSIL,URBAN,,91490,47300,44189,1,107.04,,,7.55,55439,2.67
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,TANGI TEHSIL,TOTAL,347,426165,214936,211223,6,101.76,1228.14,7.72,7.1,254461,2.75
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,TANGI TEHSIL,RURAL,,393252,198195,195051,6,101.61,,,7.13,229115,2.88
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,TANGI TEHSIL,URBAN,,32913,16741,16172,,103.52,,,6.78,25346,1.38
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,2643,1368659,699606,668914,139,104.59,517.84,30.85,6.21,965124,1.85
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,RURAL,,946429,483451,462899,79,104.44,,,6.23,705941,1.55
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,URBAN,,422230,216155,206015,60,104.92,,,6.15,259183,2.6
PUNJAB,058,CHINIOT DISTRICT,BHAWANA TEHSIL,TOTAL,879,373841,190789,183012,40,104.25,425.3,9.12,6.27,272754,1.67
PUNJAB,058,CHINIOT DISTRICT,BHAWANA TEHSIL,RURAL,,339754,173525,166193,36,104.41,,,6.26,258757,1.44
PUNJAB,058,CHINIOT DISTRICT,BHAWANA TEHSIL,URBAN,,34087,17264,16819,4,102.65,,,6.35,13997,4.79
PUNJAB,058,CHINIOT DISTRICT,CHINIOT TEHSIL,TOTAL,709,555796,285756,269986,54,105.84,783.92,50.11,6.45,382876,1.98
PUNJAB,058,CHINIOT DISTRICT,CHINIOT TEHSIL,RURAL,,277268,141800,135447,21,104.69,,,6.38,210354,1.46
PUNJAB,058,CHINIOT DISTRICT,CHINIOT TEHSIL,URBAN,,278528,143956,134539,33,107,,,6.52,172522,2.55
PUNJAB,058,CHINIOT DISTRICT,LALIAN TEHSIL,TOTAL,1055,439022,223061,215916,45,103.31,416.13,24.97,5.88,309494,1.85
PUNJAB,058,CHINIOT DISTRICT,LALIAN TEHSIL,RURAL,,329407,168126,161259,22,104.26,,,6.09,236830,1.75
PUNJAB,058,CHINIOT DISTRICT,LALIAN TEHSIL,URBAN,,109615,54935,54657,23,100.51,,,5.32,72664,2.18
KHYBER PAKTUNKHWA,020,CHITRAL DISTRICT,CHITRAL DISTRICT,TOTAL,14850,447625,225669,221934,22,101.68,30.14,11.12,7.23,318689,1.8
KHYBER PAKTUNKHWA,020,CHITRAL DISTRICT,CHITRAL DISTRICT,RURAL,,397845,199349,198478,18,100.44,,,7.26,288067,1.71
KHYBER PAKTUNKHWA,020,CHITRAL DISTRICT,CHITRAL DISTRICT,URBAN,,49780,26320,23456,4,112.21,,,6.95,30622,2.59
KHYBER PAKTUNKHWA,020,CHITRAL DISTRICT,CHITRAL SUB-DIVISION,TOTAL,6458,278328,143676,134637,15,106.71,43.1,17.89,7.1,184874,2.17
KHYBER PAKTUNKHWA,020,CHITRAL DISTRICT,CHITRAL SUB-DIVISION,RURAL,,228548,117356,111181,11,105.55,,,7.13,154252,2.09
KHYBER PAKTUNKHWA,020,CHITRAL DISTRICT,CHITRAL SUB-DIVISION,URBAN,,49780,26320,23456,4,112.21,,,6.95,30622,2.59
KHYBER PAKTUNKHWA,020,CHITRAL DISTRICT,MASTUJ SUB-DIVISION,TOTAL,8392,169297,81993,87297,7,93.92,20.17,,7.45,133815,1.24
KHYBER PAKTUNKHWA,020,CHITRAL DISTRICT,MASTUJ SUB-DIVISION,RURAL,,169297,81993,87297,7,93.92,,,7.45,133815,1.24
KHYBER PAKTUNKHWA,020,CHITRAL DISTRICT,MASTUJ SUB-DIVISION,URBAN,,,,,,,,,,,
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,7866,1550390,795700,754480,210,105.46,197.1,24.73,5.38,1106717,1.79
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,,1166984,599120,567705,159,105.53,,,5.35,877583,1.51
SINDH,084,DADU DISTRICT,DADU DISTRICT,URBAN,,383406,196580,186775,51,105.25,,,5.48,229134,2.74
SINDH,084,DADU DISTRICT,DADU TALUKA,TOTAL,846,461665,237753,223879,33,106.2,545.7,39.55,5.39,327972,1.81
SINDH,084,DADU DISTRICT,DADU TALUKA,RURAL,,279085,144024,135048,13,106.65,,,5.34,218515,1.29
SINDH,084,DADU DISTRICT,DADU TALUKA,URBAN,,182580,93729,88831,20,105.51,,,5.48,109457,2.72
SINDH,084,DADU DISTRICT,JOHI TALUKA,TOTAL,3509,294389,151144,143194,51,105.55,83.9,9.86,5.1,207383,1.86
SINDH,084,DADU DISTRICT,JOHI TALUKA,RURAL,,265358,136451,128864,43,105.89,,,5.09,189386,1.79
SINDH,084,DADU DISTRICT,JOHI TALUKA,URBAN,,29031,14693,14330,8,102.53,,,5.19,17997,2.54
SINDH,084,DADU DISTRICT,KHAIRPUR NATHAN SHAH TALUKA,TOTAL,2583,334477,171465,162952,60,105.22,129.49,21.65,5.4,253309,1.47
SINDH,084,DADU DISTRICT,KHAIRPUR NATHAN SHAH TALUKA,RURAL,,262064,134109,127898,57,104.86,,,5.41,203317,1.34
SINDH,084,DADU DISTRICT,KHAIRPUR NATHAN SHAH TALUKA,URBAN,,72413,37356,35054,3,106.57,,,5.36,49992,1.97
SINDH,084,DADU DISTRICT,MEHAR TALUKA,TOTAL,928,459859,235338,224455,66,104.85,495.54,21.61,5.55,318053,1.96
SINDH,084,DADU DISTRICT,MEHAR TALUKA,RURAL,,360477,184536,175895,46,104.91,,,5.53,266365,1.6
SINDH,084,DADU DISTRICT,MEHAR TALUKA,URBAN,,99382,50802,48560,20,104.62,,,5.66,51688,3.49
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,TOTAL,10160,313110,165056,148053,1,111.48,30.82,32.05,6.65,181310,2.91
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,RURAL,,212745,113032,99712,1,113.36,,,6.54,165815,1.32
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI DISTRICT,URBAN,,100365,52024,48341,,107.62,,,6.9,15495,10.31
BALOCHISTAN,124,DERA BUGTI DISTRICT,BAIKER SUB-TEHSIL,TOTAL,258,19497,10583,8914,,118.72,75.57,,7.18,5305,7.08
BALOCHISTAN,124,DERA BUGTI DISTRICT,BAIKER SUB-TEHSIL,RURAL,,19497,10583,8914,,118.72,,,7.18,5305,7.08
BALOCHISTAN,124,DERA BUGTI DISTRICT,BAIKER SUB-TEHSIL,URBAN,,,,,,,,,,,
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI TEHSIL,TOTAL,927,48415,25422,22993,,110.56,52.23,57.06,6.54,32403,2.13
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI TEHSIL,RURAL,,20790,10932,9858,,110.89,,,6.25,16908,1.09
BALOCHISTAN,124,DERA BUGTI DISTRICT,DERA BUGTI TEHSIL,URBAN,,27625,14490,13135,,110.32,,,6.79,15495,3.08
BALOCHISTAN,124,DERA BUGTI DISTRICT,LOTI TEHSIL,TOTAL,803,18058,9963,8095,,123.08,22.49,,6.98,8491,4.04
BALOCHISTAN,124,DERA BUGTI DISTRICT,LOTI TEHSIL,RURAL,,18058,9963,8095,,123.08,,,6.98,8491,4.04
BALOCHISTAN,124,DERA BUGTI DISTRICT,LOTI TEHSIL,URBAN,,,,,,,,,,,
BALOCHISTAN,124,DERA BUGTI DISTRICT,MALAM SUB-TEHSIL,TOTAL,957,27265,13216,14049,,94.07,28.49,,7.25,19504,1.78
BALOCHISTAN,124,DERA BUGTI DISTRICT,MALAM SUB-TEHSIL,RURAL,,27265,13216,14049,,94.07,,,7.25,19504,1.78
BALOCHISTAN,124,DERA BUGTI DISTRICT,MALAM SUB-TEHSIL,URBAN,,,,,,,,,,,
BALOCHISTAN,124,DERA BUGTI DISTRICT,PHELAWAGH TEHSIL,TOTAL,205,28054,13931,14123,,98.64,136.85,,7.16,11760,4.67
BALOCHISTAN,124,DERA BUGTI DISTRICT,PHELAWAGH TEHSIL,RURAL,,28054,13931,14123,,98.64,,,7.16,11760,4.67
BALOCHISTAN,124,DERA BUGTI DISTRICT,PHELAWAGH TEHSIL,URBAN,,,,,,,,,,,
BALOCHISTAN,124,DERA BUGTI DISTRICT,PIR KOH SUB-TEHSIL,TOTAL,1619,40629,21937,18692,,117.36,25.1,,5.74,27448,2.08
BALOCHISTAN,124,DERA BUGTI DISTRICT,PIR KOH SUB-TEHSIL,RURAL,,40629,21937,18692,,117.36,,,5.74,27448,2.08
BALOCHISTAN,124,DERA BUGTI DISTRICT,PIR KOH SUB-TEHSIL,URBAN,,,,,,,,,,,
BALOCHISTAN,124,DERA BUGTI DISTRICT,SANGSILLAH SUB-TEHSIL,TOTAL,1533,10217,5435,4781,1,113.68,6.66,,6.69,13700,-1.53
BALOCHISTAN,124,DERA BUGTI DISTRICT,SANGSILLAH SUB-TEHSIL,RURAL,,10217,5435,4781,1,113.68,,,6.69,13700,-1.53
BALOCHISTAN,124,DERA BUGTI DISTRICT,SANGSILLAH SUB-TEHSIL,URBAN,,,,,,,,,,,
BALOCHISTAN,124,DERA BUGTI DISTRICT,SUI TEHSIL,TOTAL,3858,120975,64569,56406,,114.47,31.36,60.13,6.69,62699,3.51
BALOCHISTAN,124,DERA BUGTI DISTRICT,SUI TEHSIL,RURAL,,48235,27035,21200,,127.52,,,6.32,62699,-1.37
BALOCHISTAN,124,DERA BUGTI DISTRICT,SUI TEHSIL,URBAN,,72740,37534,35206,,106.61,,,6.94,,
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,11922,2872631,1451327,1421127,177,102.13,240.95,19.01,8.15,1643118,2.98
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,RURAL,,2326410,1173573,1152704,133,101.81,,,8.37,1414279,2.65
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,URBAN,,546221,277754,268423,44,103.48,,,7.34,228839,4.68
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DE-EXCLUDED AREA D.G KHAN TEHSIL,TOTAL,5339,212652,109429,103213,10,106.02,39.83,0,7.35,126198,2.78
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DE-EXCLUDED AREA D.G KHAN TEHSIL,RURAL,,212652,109429,103213,10,106.02,,,7.35,126198,2.78
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DE-EXCLUDED AREA D.G KHAN TEHSIL,URBAN,,0,0,0,0,,,,,,
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN TEHSIL,TOTAL,2012,1224964,611983,612899,82,99.85,608.83,32.44,8.5,712930,2.88
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN TEHSIL,RURAL,,827602,410429,417124,49,98.39,,,9.27,522388,2.45
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN TEHSIL,URBAN,,397362,201554,195775,33,102.95,,,7.29,190542,3.94
PUNJAB,067,DERA GHAZI KHAN DISTRICT,KOT CHHUTTA TEHSIL,TOTAL,1802,757230,379475,377704,51,100.47,420.22,6.82,8.88,438306,2.91
PUNJAB,067,DERA GHAZI KHAN DISTRICT,KOT CHHUTTA TEHSIL,RURAL,,705564,353638,351884,42,100.5,,,8.86,438306,2.53
PUNJAB,067,DERA GHAZI KHAN DISTRICT,KOT CHHUTTA TEHSIL,URBAN,,51666,25837,25820,9,100.07,,,9.1,,
PUNJAB,067,DERA GHAZI KHAN DISTRICT,TAUNSA TEHSIL,TOTAL,2769,677785,350440,327311,34,107.07,244.78,14.34,7.23,365684,3.29
PUNJAB,067,DERA GHAZI KHAN DISTRICT,TAUNSA TEHSIL,RURAL,,580592,300077,280483,32,106.99,,,7.29,327387,3.06
PUNJAB,067,DERA GHAZI KHAN DISTRICT,TAUNSA TEHSIL,URBAN,,97193,50363,46828,2,107.55,,,6.89,38297,5.01
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,7326,1625088,837685,787301,102,106.4,221.82,22.17,7.96,852995,3.44
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,RURAL,,1264870,649892,614919,59,105.69,,,8.28,727188,2.95
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,URBAN,,360218,187793,172382,43,108.94,,,7,125807,5.68
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DARABAN TEHSIL,TOTAL,1540,124318,64533,59784,1,107.94,80.73,,8.22,73658,2.79
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DARABAN TEHSIL,RURAL,,124318,64533,59784,1,107.94,,,8.22,73658,2.79
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DARABAN TEHSIL,URBAN,,,,,,,,,,,
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN TEHSIL,TOTAL,1167,725449,374787,350595,67,106.9,621.64,30.05,7.86,362790,3.71
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN TEHSIL,RURAL,,507431,260671,246730,30,105.65,,,8.62,270676,3.36
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN TEHSIL,URBAN,,218018,114116,103865,37,109.87,,,6.54,92114,4.63
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,KULACHI TEHSIL,TOTAL,1229,101892,52706,49184,2,107.16,82.91,24.29,8.16,67256,2.21
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,KULACHI TEHSIL,RURAL,,77139,39956,37181,2,107.46,,,8.67,48143,2.51
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,KULACHI TEHSIL,URBAN,,24753,12750,12003,,106.22,,,6.91,19113,1.37
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,PAHARPUR TEHSIL,TOTAL,1657,381086,194708,186355,23,104.48,229.99,20.35,7.76,218589,2.96
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,PAHARPUR TEHSIL,RURAL,,303520,154668,148834,18,103.92,,,7.64,204009,2.11
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,PAHARPUR TEHSIL,URBAN,,77566,40040,37521,5,106.71,,,8.27,14580,9.18
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,PAROA TEHSIL,TOTAL,1733,292343,150951,141383,9,106.77,168.69,13.64,8.32,130702,4.32
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,PAROA TEHSIL,RURAL,,252462,130064,122390,8,106.27,,,8.41,130702,3.52
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,PAROA TEHSIL,URBAN,,39881,20887,18993,1,109.97,,,7.75,,
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,5857,7882444,4038932,3842684,828,105.11,1345.82,47.79,6.42,5429547,1.98
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,RURAL,,4115578,2103917,2011294,367,104.61,,,6.53,3111114,1.48
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,URBAN,,3766866,1935015,1831390,461,105.66,,,6.31,2318433,2.58
PUNJAB,057,FAISALABAD DISTRICT,CHAK JHUMRA TEHSIL,TOTAL,654,332966,167673,165259,34,101.46,509.12,14.65,6.5,253806,1.44
PUNJAB,057,FAISALABAD DISTRICT,CHAK JHUMRA TEHSIL,RURAL,,284170,143009,141136,25,101.33,,,6.57,221695,1.31
PUNJAB,057,FAISALABAD DISTRICT,CHAK JHUMRA TEHSIL,URBAN,,48796,24664,24123,9,102.24,,,6.12,32111,2.22
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD CITY TEHSIL,TOTAL,168,3244259,1669218,1574667,374,106,19311.07,98.95,6.3,2140346,2.21
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD CITY TEHSIL,RURAL,,34101,17534,16561,6,105.88,,,6.33,131485,-6.84
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD CITY TEHSIL,URBAN,,3210158,1651684,1558106,368,106.01,,,6.3,2008861,2.49
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD SADAR TEHSIL,TOTAL,1186,1465027,750889,713993,145,105.17,1235.27,2.72,6.54,924110,2.45
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD SADAR TEHSIL,RURAL,,1425154,730729,694280,145,105.25,,,6.54,900984,2.44
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD SADAR TEHSIL,URBAN,,39873,20160,19713,0,102.27,,,6.56,23126,2.9
PUNJAB,057,FAISALABAD DISTRICT,JARANWALA TEHSIL,TOTAL,1811,1493923,767809,725957,157,105.77,824.92,15.17,6.53,1061846,1.81
PUNJAB,057,FAISALABAD DISTRICT,JARANWALA TEHSIL,RURAL,,1267317,651051,616147,119,105.66,,,6.55,924849,1.67
PUNJAB,057,FAISALABAD DISTRICT,JARANWALA TEHSIL,URBAN,,226606,116758,109810,38,106.33,,,6.45,136997,2.68
PUNJAB,057,FAISALABAD DISTRICT,SAMMUNDRI TEHSIL,TOTAL,754,643114,324328,318721,65,101.76,852.94,24.4,6.51,508637,1.24
PUNJAB,057,FAISALABAD DISTRICT,SAMMUNDRI TEHSIL,RURAL,,486176,245494,240637,45,102.02,,,6.54,453729,0.36
PUNJAB,057,FAISALABAD DISTRICT,SAMMUNDRI TEHSIL,URBAN,,156938,78834,78084,20,100.96,,,6.39,54908,5.67
PUNJAB,057,FAISALABAD DISTRICT,TANDLIAN WALA TEHSIL,TOTAL,1284,703155,359015,344087,53,104.34,547.63,12.02,6.46,540802,1.39
PUNJAB,057,FAISALABAD DISTRICT,TANDLIAN WALA TEHSIL,RURAL,,618660,316100,302533,27,104.48,,,6.47,478372,1.36
PUNJAB,057,FAISALABAD DISTRICT,TANDLIAN WALA TEHSIL,URBAN,,84495,42915,41554,26,103.28,,,6.34,62430,1.6
FATA,033,FR BANNU,FR BANNU,TOTAL,745,43112,22286,20826,,107.01,57.87,,9.74,19593,4.23
FATA,033,FR BANNU,FR BANNU,RURAL,,43112,22286,20826,,107.01,,,9.74,19593,4.23
FATA,033,FR BANNU,FR BANNU,URBAN,,,,,,,,,,,
FATA,033,FR BANNU,TRIBAL AREA ADJ. BANNU DISTRICT,TOTAL,745,43112,22286,20826,,107.01,57.87,,9.74,19593,4.23
FATA,033,FR BANNU,TRIBAL AREA ADJ. BANNU DISTRICT,RURAL,,43112,22286,20826,,107.01,,,9.74,19593,4.23
FATA,033,FR BANNU,TRIBAL AREA ADJ. BANNU DISTRICT,URBAN,,,,,,,,,,,
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,2008,68506,35356,33146,4,106.67,34.12,,9.56,38990,3.01
FATA,034,FR D.I.KHAN,FR D.I.KHAN,RURAL,,68506,35356,33146,4,106.67,,,9.56,38990,3.01
FATA,034,FR D.I.KHAN,FR D.I.KHAN,URBAN,,,,,,,,,,,
FATA,034,FR D.I.KHAN,TRIBAL AREA ADJ. DERA ISMAIL KHAN DISTRICT,TOTAL,2008,68506,35356,33146,4,106.67,34.12,,9.56,38990,3.01
FATA,034,FR D.I.KHAN,TRIBAL AREA ADJ. DERA ISMAIL KHAN DISTRICT,RURAL,,68506,35356,33146,4,106.67,,,9.56,38990,3.01
FATA,034,FR D.I.KHAN,TRIBAL AREA ADJ. DERA ISMAIL KHAN DISTRICT,URBAN,,,,,,,,,,,
FATA,035,FR KOHAT,FR KOHAT,TOTAL,446,118839,59983,58851,5,101.92,266.46,,8.09,88456,1.56
FATA,035,FR KOHAT,FR KOHAT,RURAL,,118839,59983,58851,5,101.92,,,8.09,88456,1.56
FATA,035,FR KOHAT,FR KOHAT,URBAN,,,,,,,,,,,
FATA,035,FR KOHAT,TRIBAL AREA ADJ. KOHAT DISTRICT,TOTAL,446,118839,59983,58851,5,101.92,266.46,,8.09,88456,1.56
FATA,035,FR KOHAT,TRIBAL AREA ADJ. KOHAT DISTRICT,RURAL,,118839,59983,58851,5,101.92,,,8.09,88456,1.56
FATA,035,FR KOHAT,TRIBAL AREA ADJ. KOHAT DISTRICT,URBAN,,,,,,,,,,,
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,132,26394,13685,12709,,107.68,199.95,,7.84,6987,7.23
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,,26394,13685,12709,,107.68,,,7.84,6987,7.23
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,URBAN,,,,,,,,,,,
FATA,036,FR LAKKI MARWAT,TRIBAL AREA ADJ. LAKKI MARWAT DISTRICT,TOTAL,132,26394,13685,12709,,107.68,199.95,,7.84,6987,7.23
FATA,036,FR LAKKI MARWAT,TRIBAL AREA ADJ. LAKKI MARWAT DISTRICT,RURAL,,26394,13685,12709,,107.68,,,7.84,6987,7.23
FATA,036,FR LAKKI MARWAT,TRIBAL AREA ADJ. LAKKI MARWAT DISTRICT,URBAN,,,,,,,,,,,
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,261,64761,31676,33081,4,95.75,248.13,,8.98,53841,0.97
FATA,037,FR PESHAWAR,FR PESHAWAR,RURAL,,64761,31676,33081,4,95.75,,,8.98,53841,0.97
FATA,037,FR PESHAWAR,FR PESHAWAR,URBAN,,,,,,,,,,,
FATA,037,FR PESHAWAR,TRIBAL AREA ADJ. PESHAWAR DISTRICT,TOTAL,261,64761,31676,33081,4,95.75,248.13,,8.98,53841,0.97
FATA,037,FR PESHAWAR,TRIBAL AREA ADJ. PESHAWAR DISTRICT,RURAL,,64761,31676,33081,4,95.75,,,8.98,53841,0.97
FATA,037,FR PESHAWAR,TRIBAL AREA ADJ. PESHAWAR DISTRICT,URBAN,,,,,,,,,,,
FATA,038,FR TANK,FR TANK,TOTAL,1221,36418,18783,17632,3,106.53,29.83,,8.43,27216,1.54
FATA,038,FR TANK,FR TANK,RURAL,,36418,18783,17632,3,106.53,,,8.43,27216,1.54
FATA,038,FR TANK,FR TANK,URBAN,,,,,,,,,,,
